delta.rank,pval,level,nseqs,term,name,p.adj
0,0.054778536,4,33,GO:0090092,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,0.639110429
0,0.055616261,4,34,GO:0010632,regulation of epithelial cell migration,0.639848485
0,0.043025399,4,24,GO:0019932,second-messenger-mediated signaling,0.640298507
0,0.056125481,2,17,GO:0045667,regulation of osteoblast differentiation,0.640785498
0,0.056988006,2,54,GO:0001525,angiogenesis,0.644294294
0,0.056778638,3,22,GO:0009636,response to toxic substance,0.644578313
0,0.057471764,3,13,GO:0031110,regulation of microtubule polymerization or depolymerization,0.646856287
0,0.058461761,4,18,GO:0048762;GO:0001837,mesenchymal cell differentiation,0.650148368
0,0.058434044,3,101,GO:0048468,cell development,0.651934524
0,0.05826925,2,123,GO:0018193,peptidyl-amino acid modification,0.65238806
0,0.059035192,3,12,GO:0019217,regulation of fatty acid metabolic process,0.65295858
0,0.05930437,2,9,GO:0019835,cytolysis,0.653244838
0,0.059707444,5,16,GO:0048675;GO:1990138,axon extension,0.654705882
0,0.060779331,2,75,GO:0001775,cell activation,0.65745614
0,0.060489915,3,71,GO:0007283;GO:0048232,male gamete generation,0.658211144
0,0.063405458,2,23,GO:0030308,negative regulation of cell growth,0.667385057
0,0.063145185,5,139,GO:0045859;GO:0043549;GO:0051338,regulation of transferase activity,0.667435159
0,0.062884996,2,20,GO:0042476,odontogenesis,0.667485549
0,0.062884996,2,20,GO:0061138;GO:0001763;GO:0048754,morphogenesis of a branching epithelium,0.667485549
0,0.062482771,2,24,GO:0007043;GO:0045216,cell-cell junction organization,0.670553936
0,0.062772398,2,8,GO:0050435,amyloid-beta metabolic process,0.670784884
0,0.064684689,3,6,GO:0021537,telencephalon development,0.672571429
0,0.064612755,5,131,GO:0006278;GO:0071897,DNA biosynthetic process,0.673782235
0,0.065346142,2,120,GO:0006457,protein folding,0.675498575
0,0.06670248,4,48,GO:0006913;GO:0051169,nuclear transport,0.683806818
0,0.067619479,5,20,GO:1905330,regulation of morphogenesis of an epithelium,0.686402266
0,0.068408955,2,16,GO:0008333,endosome to lysosome transport,0.688342697
0,0.068079499,3,69,GO:0009792,embryo development ending in birth or egg hatching,0.68940678
0,0.06829298,2,204,GO:0045595,regulation of cell differentiation,0.68943662
