delta.rank,pval,level,nseqs,term,name,p.adj
0,0.05997418,2,7,GO:0004029,aldehyde dehydrogenase (NAD) activity,0.783009709
0,0.056677241,3,87,GO:0008017;GO:0015631,tubulin binding,0.783163265
0,0.055623813,3,20,GO:0003714,transcription corepressor activity,0.783505155
0,0.058430968,2,8,GO:0052742,phosphatidylinositol kinase activity,0.787
0,0.058419145,5,13,GO:0000049,tRNA binding,0.794949495
0,0.062418899,3,11,GO:0016866,intramolecular transferase activity,0.803846154
0,0.076014548,2,6,GO:0008898;GO:0008172,S-methyltransferase activity,0.890277778
0,0.074137184,2,13,GO:0004089,carbonate dehydratase activity,0.891981132
0,0.075452445,2,95,GO:0005096;GO:0008047;GO:0030695;GO:0060589,enzyme activator activity,0.892990654
0,0.078996497,4,170,GO:0051020;GO:0031267;GO:0017016,GTPase binding,0.903669725
0,0.082039415,5,11,GO:0000146,microfilament motor activity,0.919090909
0,0.083470811,3,7,GO:0005452,inorganic anion exchanger activity,0.925675676
0,0.087223004,2,10,GO:0003857,3-hydroxyacyl-CoA dehydrogenase activity,0.942410714
0,0.090882763,1,267,GO:0005198,structural molecule activity,0.961061947
0,0.09363255,3,5,GO:0043014,alpha-tubulin binding,0.966521739
0,0.094837766,3,42,GO:0016830,carbon-carbon lyase activity,0.966810345
0,0.093388966,3,275,GO:0004674,protein serine/threonine kinase activity,0.974122807
0,0.09913237,2,74,GO:0005201,extracellular matrix structural constituent,0.987179487
0,0.102019577,2,105,GO:0003924,GTPase activity,0.998728814
0,0.105233981,2,47,GO:0015035;GO:0015036,disulfide oxidoreductase activity,1
0,0.106058542,2,12,GO:0003899,DNA-directed 5'-3' RNA polymerase activity,1
0,0.109579303,3,6,GO:0043015,gamma-tubulin binding,1
0,0.113179994,2,5,GO:0030371,translation repressor activity,1
0,0.113861382,2,5,GO:0004969,histamine receptor activity,1
0,0.119768928,5,29,GO:0004843;GO:0036459;GO:0019783;GO:0101005,ubiquitin-like protein-specific protease activity,1
0,0.119882844,2,20,GO:0047485,protein N-terminus binding,1
0,0.124074808,3,5,GO:0030306,ADP-ribosylation factor binding,1
0,0.128903861,2,542,GO:0016491,oxidoreductase activity,1
0,0.131494671,2,24,GO:0004722,protein serine/threonine phosphatase activity,1
0,0.142710722,2,145,GO:0019904,protein domain specific binding,1
0,0.14514634,3,75,GO:0051082,unfolded protein binding,1
0,0.147291061,6,11,GO:0046966,thyroid hormone receptor binding,1
0,0.148968698,5,8,GO:0035250,UDP-galactosyltransferase activity,1
0,0.151638582,3,18,GO:0004715,non-membrane spanning protein tyrosine kinase activity,1
0,0.151650695,3,7,GO:0099528,G protein-coupled neurotransmitter receptor activity,1
0,0.153972578,4,8,GO:0008603,cAMP-dependent protein kinase regulator activity,1
0,0.158351549,5,241,GO:0005525;GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882,nucleoside binding,1
0,0.158604731,2,6,GO:0004300,enoyl-CoA hydratase activity,1
0,0.160009012,3,8,GO:0015450;GO:0008320;GO:0022884,protein transmembrane transporter activity,1
0,0.1610177,5,8,GO:0015020,glucuronosyltransferase activity,1
0,0.16253853,2,7,GO:0001047,core promoter binding,1
0,0.166053744,3,13,GO:0030159,receptor signaling complex scaffold activity,1
0,0.172088986,2,316,GO:0048037,cofactor binding,1
0,0.173775281,2,69,GO:0016702;GO:0016701;GO:0051213,dioxygenase activity,1
0,0.179274411,5,20,GO:0003725,double-stranded RNA binding,1
0,0.180908851,2,110,GO:0005516,calmodulin binding,1
0,0.183648255,2,38,GO:0019887;GO:0019207,kinase regulator activity,1
0,0.185226812,2,75,GO:0015291,secondary active transmembrane transporter activity,1
0,0.191729501,2,106,GO:0004721,phosphoprotein phosphatase activity,1
0,0.195167289,3,5,GO:0008028,monocarboxylic acid transmembrane transporter activity,1
0,0.195638579,2,11,GO:0035254,glutamate receptor binding,1
0,0.19598607,3,5,GO:0016790,thiolester hydrolase activity,1
0,0.198136277,4,17,GO:0042169,SH2 domain binding,1
0,0.198733739,3,19,GO:0005001;GO:0019198,transmembrane receptor protein tyrosine phosphatase activity,1
0,0.202976055,2,12,GO:0008378,galactosyltransferase activity,1
0,0.209479257,2,14,GO:0004364,glutathione transferase activity,1
0,0.214437942,2,9,GO:0004448,isocitrate dehydrogenase activity,1
0,0.214503466,3,17,GO:0005007,fibroblast growth factor-activated receptor activity,1
0,0.215301008,2,5,GO:0042800,histone methyltransferase activity (H3-K4 specific),1
0,0.218127944,2,20,GO:0032947,protein-containing complex scaffold activity,1
0,0.221470711,2,7,GO:0008106;GO:0004033,aldo-keto reductase (NADP) activity,1
0,0.224587449,3,41,GO:0051536;GO:0051540,iron-sulfur cluster binding,1
0,0.230411689,3,12,GO:0008227,G protein-coupled amine receptor activity,1
0,0.230509185,4,11,GO:0003995,acyl-CoA dehydrogenase activity,1
0,0.230709786,3,13,GO:1904680;GO:0042887,amide transmembrane transporter activity,1
0,0.231412949,2,139,GO:0044877,protein-containing complex binding,1
0,0.233965129,2,262,GO:0005102,signaling receptor binding,1
0,0.234055923,2,38,GO:0015103,inorganic anion transmembrane transporter activity,1
0,0.240208302,2,9,GO:0003950,NAD+ ADP-ribosyltransferase activity,1
0,0.240510517,2,54,GO:0015081,sodium ion transmembrane transporter activity,1
0,0.242422216,3,142,GO:0022804,active transmembrane transporter activity,1
0,0.244279491,2,14,GO:0008376,acetylgalactosaminyltransferase activity,1
0,0.252366178,5,73,GO:0004725,protein tyrosine phosphatase activity,1
0,0.253347013,3,16,GO:0004435;GO:0004629,phosphatidylinositol phospholipase C activity,1
0,0.261449742,2,17,GO:0043236;GO:0050840,extracellular matrix binding,1
0,0.26157082,3,7,GO:0016840,carbon-nitrogen lyase activity,1
0,0.262197927,4,29,GO:0043130;GO:0032182,ubiquitin-like protein binding,1
0,0.263620195,2,53,GO:0015293,symporter activity,1
0,0.266377537,2,110,GO:0005085,guanyl-nucleotide exchange factor activity,1
0,0.270625687,2,10,GO:0019212;GO:0004864;GO:0019888,phosphatase inhibitor activity,1
0,0.275650319,2,42,GO:0008194,UDP-glycosyltransferase activity,1
0,0.278712516,4,7,GO:0000062;GO:1901567,fatty-acyl-CoA binding,1
0,0.289191045,2,17,GO:0046332,SMAD binding,1
0,0.289964977,2,7,GO:0005041;GO:0030228,lipoprotein particle receptor activity,1
0,0.289964977,5,7,GO:0005109,frizzled binding,1
0,0.290932089,3,17,GO:0030594,neurotransmitter receptor activity,1
0,0.294631476,5,7,GO:0034739;GO:0032041;GO:0031078;GO:0046970,histone deacetylase activity (H4-K16 specific),1
0,0.296883143,2,8,GO:0019894,kinesin binding,1
0,0.301184945,2,24,GO:0043021,ribonucleoprotein complex binding,1
0,0.307010298,3,45,GO:0008238,exopeptidase activity,1
0,0.314736245,3,19,GO:0008374,O-acyltransferase activity,1
0,0.316885134,4,9,GO:0032934,sterol binding,1
0,0.317806891,2,97,GO:0008135;GO:0090079;GO:0045182,translation regulator activity,1
0,0.325392242,2,8,GO:0070403,NAD+ binding,1
0,0.331165841,5,10,GO:0005272,sodium channel activity,1
0,0.332818319,2,233,GO:0030234,enzyme regulator activity,1
0,0.339005144,3,86,GO:0020037;GO:0046906,tetrapyrrole binding,1
0,0.339916744,2,15,GO:0030553;GO:0030551,cyclic nucleotide binding,1
0,0.34122889,2,29,GO:0051015,actin filament binding,1
0,0.34216356,2,13,GO:0050681,androgen receptor binding,1
0,0.34826302,5,29,GO:0008081,phosphoric diester hydrolase activity,1
0,0.351259934,5,12,GO:0004560;GO:0015928,fucosidase activity,1
0,0.35485079,2,10,GO:0008430,selenium binding,1
0,0.357907479,5,31,GO:0004620,phospholipase activity,1
0,0.371823161,2,82,GO:0003777,microtubule motor activity,1
0,0.376388969,3,16,GO:0019208,phosphatase regulator activity,1
0,0.376958063,3,15,GO:0002039,p53 binding,1
0,0.377541724,3,26,GO:0019838,growth factor binding,1
0,0.38202693,2,63,GO:0003743,translation initiation factor activity,1
0,0.384636734,2,116,GO:0004857,enzyme inhibitor activity,1
0,0.388143672,2,10,GO:0019003,GDP binding,1
0,0.39123002,5,10,GO:0004407;GO:0033558;GO:0019213;GO:0017136;GO:0034979;GO:0046969;GO:0032129,NAD-dependent histone deacetylase activity,1
0,0.393457829,2,42,GO:0030674;GO:0060090,molecular adaptor activity,1
0,0.396273878,1,67,GO:0016209,antioxidant activity,1
0,0.397005568,5,173,GO:0016791;GO:0042578,phosphoric ester hydrolase activity,1
0,0.400904644,3,44,GO:0016298,lipase activity,1
0,0.404786686,2,353,GO:0008092,cytoskeletal protein binding,1
0,0.413528225,2,11,GO:0042813;GO:0017147,Wnt-protein binding,1
0,0.420419256,2,12,GO:0031593,polyubiquitin modification-dependent protein binding,1
0,0.42503256,2,14,GO:0045296,cadherin binding,1
0,0.426673175,2,54,GO:0030246,carbohydrate binding,1
0,0.441832289,4,208,GO:0004842;GO:0019787,ubiquitin-like protein transferase activity,1
0,0.447048921,2,50,GO:0003735,structural constituent of ribosome,1
0,0.459432939,2,979,GO:0008270;GO:0046914,transition metal ion binding,1
0,0.466205549,4,13,GO:0004860;GO:0019210,kinase inhibitor activity,1
0,0.466707099,2,14,GO:0010181,FMN binding,1
0,0.47352227,4,22,GO:0008094,DNA-dependent ATPase activity,1
0,0.475078824,2,13,GO:0003988;GO:0016408,C-acyltransferase activity,1
0,0.476917859,2,264,GO:0003779,actin binding,1
0,0.477358995,4,75,GO:0046982,protein heterodimerization activity,1
0,0.478016441,3,16,GO:0005496,steroid binding,1
0,0.479861339,-1,102,GO:0004871,obsolete signal transducer activity,1
0,0.490536197,2,125,GO:0004930,G protein-coupled receptor activity,1
0,0.490606606,5,33,GO:0004867,serine-type endopeptidase inhibitor activity,1
0,0.491450774,2,14,GO:0005518,collagen binding,1
0,0.497066428,6,15,GO:0003993,acid phosphatase activity,1
0,0.501478644,6,18,GO:0030145,manganese ion binding,1
0,0.50214473,2,15,GO:0070566,adenylyltransferase activity,1
0,0.51147077,1,391,GO:0098772,molecular function regulator,1
0,0.511477636,5,19,GO:0005262,calcium channel activity,1
0,0.523232116,5,2757,unknown,unknown,1
0,0.52502686,4,82,GO:0004222,metalloendopeptidase activity,1
0,0.530124127,3,21,GO:0031418,L-ascorbic acid binding,1
0,0.531806495,4,18,GO:0004697,protein kinase C activity,1
0,0.533191006,2,20,GO:0004177,aminopeptidase activity,1
0,0.535871231,2,46,GO:0017124,SH3 domain binding,1
0,0.541660363,2,72,GO:0008509,anion transmembrane transporter activity,1
0,0.551657297,3,88,GO:0008234,cysteine-type peptidase activity,1
0,0.55984148,4,47,GO:0008080;GO:0016407;GO:0016410,acetyltransferase activity,1
0,0.56050433,2,19,GO:0004298;GO:0070003,threonine-type endopeptidase activity,1
0,0.57102178,3,119,GO:0004518,nuclease activity,1
0,0.588569989,2,105,GO:0004713,protein tyrosine kinase activity,1
0,0.594675014,3,19,GO:0001664,G protein-coupled receptor binding,1
0,0.596593306,5,117,GO:0046873,metal ion transmembrane transporter activity,1
0,0.597977667,3,148,GO:0003774,motor activity,1
0,0.599268995,2,25,GO:0008235,metalloexopeptidase activity,1
0,0.600327858,4,178,GO:0016779,nucleotidyltransferase activity,1
0,0.609867627,3,129,GO:0015077,monovalent inorganic cation transmembrane transporter activity,1
0,0.620505753,2,65,GO:0004714;GO:0019199,transmembrane receptor protein kinase activity,1
0,0.629715801,4,184,GO:0008324;GO:0022890,cation transmembrane transporter activity,1
0,0.652822952,2,33,GO:0048029,monosaccharide binding,1
0,0.664790641,4,33,GO:0052689,carboxylic ester hydrolase activity,1
0,0.665887058,2,254,GO:0015075;GO:0015318,ion transmembrane transporter activity,1
0,0.678189204,2,31,GO:0046943;GO:0005342;GO:0008514,organic anion transmembrane transporter activity,1
0,0.680653168,2,35,GO:0015085,calcium ion transmembrane transporter activity,1
0,0.710089853,3,122,GO:0008237,metallopeptidase activity,1
0,0.713741798,2,40,GO:0008201;GO:0005539,glycosaminoglycan binding,1
0,0.723688211,2,36,GO:0004540,ribonuclease activity,1
0,0.725102124,3,31,GO:0005249;GO:0005267;GO:0022843,voltage-gated cation channel activity,1
0,0.72573896,2,54,GO:1901681,sulfur compound binding,1
0,0.750650133,2,136,GO:0003964;GO:0034061,DNA polymerase activity,1
0,0.750801343,2,34,GO:0015079,potassium ion transmembrane transporter activity,1
0,0.758157928,6,60,GO:0005506,iron ion binding,1
0,0.758898929,3,51,GO:0050839,cell adhesion molecule binding,1
0,0.77930649,5,38,GO:0005244;GO:0022832,voltage-gated ion channel activity,1
0,0.783919292,2,319,GO:0022857,transmembrane transporter activity,1
0,0.787563288,2,240,GO:0046983,protein dimerization activity,1
0,0.791824523,1,437,GO:0005215,transporter activity,1
0,0.804318814,2,84,GO:0035091,phosphatidylinositol binding,1
0,0.804930916,4,66,GO:0005261;GO:0022839;GO:0022836,cation channel activity,1
0,0.81964136,3,69,GO:0008236;GO:0017171;GO:0004252,serine-type peptidase activity,1
0,0.825747537,1,40,GO:0038024;GO:0005044,cargo receptor activity,1
0,0.839000762,4,81,GO:0004519,endonuclease activity,1
0,0.846502847,2,51,GO:0004197,cysteine-type endopeptidase activity,1
0,0.874745379,2,84,GO:0005216;GO:0022838;GO:0015267;GO:0022803,channel activity,1
0,0.88180797,4,79,GO:0004866;GO:0030414;GO:0061135;GO:0061134,peptidase regulator activity,1
0,0.889486742,3,366,GO:0008233;GO:0070011,peptidase activity,1
0,0.898302351,3,125,GO:0005543,phospholipid binding,1
0,0.938550942,3,314,GO:0004888;GO:0038023;GO:0060089,molecular transducer activity,1
0,0.960960831,2,210,GO:0008289,lipid binding,1
0,0.961898232,2,524,GO:0005509,calcium ion binding,1
0,0.971496027,3,262,GO:0004175,endopeptidase activity,1
0,0.981225808,2,157,GO:0042803,protein homodimerization activity,1
0,1,5,11,GO:0000339;GO:0061980;GO:0070551;GO:0000340;GO:0035197,RNA cap binding,1
0,1,2,11,GO:0000977;GO:0001012,RNA polymerase II regulatory region sequence-specific DNA binding,1
0,1,5,6,GO:0000993;GO:0001099;GO:0043175;GO:0001098;GO:0070063,RNA polymerase binding,1
0,1,2,7,GO:0001540,amyloid-beta binding,1
0,1,4,6,GO:0001641;GO:0001640;GO:0098988,group II metabotropic glutamate receptor activity,1
0,1,3,5,GO:0001730,2'-5'-oligoadenylate synthetase activity,1
0,1,3,12,GO:0002020,protease binding,1
0,1,3,14,GO:0003678,DNA helicase activity,1
0,1,5,5,GO:0003684,damaged DNA binding,1
0,1,3,8,GO:0003707,steroid hormone receptor activity,1
0,1,3,16,GO:0003746,translation elongation factor activity,1
0,1,3,10,GO:0003756;GO:0016864,protein disulfide isomerase activity,1
0,1,5,5,GO:0003785,actin monomer binding,1
0,1,3,5,GO:0003810,protein-glutamine gamma-glutamyltransferase activity,1
0,1,-1,6,GO:0003840,obsolete gamma-glutamyltransferase activity,1
0,1,5,6,GO:0003841;GO:0042171;GO:0071617,1-acylglycerol-3-phosphate O-acyltransferase activity,1
0,1,2,16,GO:0003887,DNA-directed DNA polymerase activity,1
0,1,2,11,GO:0003913,DNA photolyase activity,1
0,1,3,6,GO:0003918;GO:0061505;GO:0003916,DNA topoisomerase activity,1
0,1,2,8,GO:0004003,ATP-dependent DNA helicase activity,1
0,1,4,12,GO:0004096,catalase activity,1
0,1,2,5,GO:0004127,cytidylate kinase activity,1
0,1,5,14,GO:0004129;GO:0015002;GO:0016676;GO:0016675,cytochrome-c oxidase activity,1
0,1,5,6,GO:0004143,diacylglycerol kinase activity,1
0,1,3,7,GO:0004176,ATP-dependent peptidase activity,1
0,1,4,20,GO:0004180,carboxypeptidase activity,1
0,1,2,14,GO:0004181,metallocarboxypeptidase activity,1
0,1,3,8,GO:0004185;GO:0070008,serine-type carboxypeptidase activity,1
0,1,2,50,GO:0004190;GO:0070001,aspartic-type endopeptidase activity,1
0,1,2,9,GO:0004198,calcium-dependent cysteine-type endopeptidase activity,1
0,1,-1,43,GO:0004221,obsolete ubiquitin thiolesterase activity,1
0,1,2,5,GO:0004357,glutamate-cysteine ligase activity,1
0,1,2,5,GO:0004383,guanylate cyclase activity,1
0,1,3,25,GO:0004402;GO:0061733;GO:0034212,peptide N-acetyltransferase activity,1
0,1,2,6,GO:0004450,isocitrate dehydrogenase (NADP+) activity,1
0,1,2,5,GO:0004467;GO:0015645,long-chain fatty acid-CoA ligase activity,1
0,1,3,65,GO:0004497,monooxygenase activity,1
0,1,3,10,GO:0004523,RNA-DNA hybrid ribonuclease activity,1
0,1,5,15,GO:0004559;GO:0015923,alpha-mannosidase activity,1
0,1,2,7,GO:0004571;GO:0015924,mannosyl-oligosaccharide mannosidase activity,1
0,1,6,11,GO:0004579;GO:0004576,dolichyl-diphosphooligosaccharide-protein glycotransferase activity,1
0,1,5,5,GO:0004598;GO:0016842;GO:0004504,peptidylglycine monooxygenase activity,1
0,1,2,5,GO:0004616,phosphogluconate dehydrogenase (decarboxylating) activity,1
0,1,2,6,GO:0004622,lysophospholipase activity,1
0,1,2,7,GO:0004623,phospholipase A2 activity,1
0,1,4,5,GO:0004653,polypeptide N-acetylgalactosaminyltransferase activity,1
0,1,5,8,GO:0004675;GO:0005024,transforming growth factor beta-activated receptor activity,1
0,1,4,8,GO:0004683,calmodulin-dependent protein kinase activity,1
0,1,5,5,GO:0004694,eukaryotic translation initiation factor 2alpha kinase activity,1
0,1,5,11,GO:0004707,MAP kinase activity,1
0,1,5,6,GO:0004708,MAP kinase kinase activity,1
0,1,2,18,GO:0004709,MAP kinase kinase kinase activity,1
0,1,3,16,GO:0004712,protein serine/threonine/tyrosine kinase activity,1
0,1,2,5,GO:0004726,non-membrane spanning protein tyrosine phosphatase activity,1
0,1,2,12,GO:0004806,triglyceride lipase activity,1
0,1,2,5,GO:0004832,valine-tRNA ligase activity,1
0,1,5,22,GO:0004869,cysteine-type endopeptidase inhibitor activity,1
0,1,4,11,GO:0005021,vascular endothelial growth factor-activated receptor activity,1
0,1,2,16,GO:0005070;GO:0035591,signaling adaptor activity,1
0,1,3,11,GO:0005080,protein kinase C binding,1
0,1,3,10,GO:0005086,ARF guanyl-nucleotide exchange factor activity,1
0,1,3,5,GO:0005112,Notch binding,1
0,1,4,19,GO:0005125,cytokine activity,1
0,1,4,15,GO:0005126,cytokine receptor binding,1
0,1,2,5,GO:0005154,epidermal growth factor receptor binding,1
0,1,2,13,GO:0005158,insulin receptor binding,1
0,1,4,5,GO:0005159,insulin-like growth factor receptor binding,1
0,1,2,6,GO:0005174,CD40 receptor binding,1
0,1,2,26,GO:0005178,integrin binding,1
0,1,4,15,GO:0005179,hormone activity,1
0,1,2,30,GO:0005200,structural constituent of cytoskeleton,1
0,1,3,8,GO:0005230,extracellular ligand-gated ion channel activity,1
0,1,4,6,GO:0005231;GO:0022824;GO:0022835,excitatory extracellular ligand-gated ion channel activity,1
0,1,3,5,GO:0005245,voltage-gated calcium channel activity,1
0,1,2,27,GO:0005254;GO:0005253;GO:0015108,chloride transmembrane transporter activity,1
0,1,3,7,GO:0005310,dicarboxylic acid transmembrane transporter activity,1
0,1,2,27,GO:0005319,lipid transporter activity,1
0,1,2,17,GO:0005328;GO:0005326,neurotransmitter transporter activity,1
0,1,2,11,GO:0005343,organic acid:sodium symporter activity,1
0,1,2,8,GO:0005375;GO:0046915,transition metal ion transmembrane transporter activity,1
0,1,2,9,GO:0005388,calcium-transporting ATPase activity,1
0,1,6,7,GO:0005432;GO:0015368,calcium:cation antiporter activity,1
0,1,2,5,GO:0005484,SNAP receptor activity,1
0,1,2,43,GO:0005507,copper ion binding,1
0,1,2,7,GO:0005520,insulin-like growth factor binding,1
0,1,3,6,GO:0005528;GO:0005527,macrolide binding,1
0,1,2,6,GO:0005540,hyaluronic acid binding,1
0,1,2,17,GO:0005544,calcium-dependent phospholipid binding,1
0,1,3,11,GO:0005545,1-phosphatidylinositol binding,1
0,1,2,9,GO:0005548,phospholipid transporter activity,1
0,1,2,12,GO:0008013,beta-catenin binding,1
0,1,2,44,GO:0008022,protein C-terminus binding,1
0,1,2,6,GO:0008046,axon guidance receptor activity,1
0,1,2,8,GO:0008061,chitin binding,1
0,1,2,10,GO:0008066,glutamate receptor activity,1
0,1,4,24,GO:0008083,growth factor activity,1
0,1,2,12,GO:0008093,cytoskeletal adaptor activity,1
0,1,2,6,GO:0008113,peptide-methionine (S)-S-oxide reductase activity,1
0,1,2,15,GO:0008138,protein tyrosine/serine/threonine phosphatase activity,1
0,1,2,8,GO:0008158,hedgehog receptor activity,1
0,1,3,7,GO:0008173,RNA methyltransferase activity,1
0,1,2,6,GO:0008187;GO:0008266,poly-pyrimidine tract binding,1
0,1,2,15,GO:0008188,neuropeptide receptor activity,1
0,1,6,10,GO:0008191,metalloendopeptidase inhibitor activity,1
0,1,2,7,GO:0008195,phosphatidate phosphatase activity,1
0,1,2,7,GO:0008199,ferric iron binding,1
0,1,2,11,GO:0008307,structural constituent of muscle,1
0,1,2,5,GO:0008308,voltage-gated anion channel activity,1
0,1,3,9,GO:0008329;GO:0038187,pattern recognition receptor activity,1
0,1,5,12,GO:0008375,acetylglucosaminyltransferase activity,1
0,1,2,6,GO:0008390;GO:0050649,testosterone 16-alpha-hydroxylase activity,1
0,1,4,10,GO:0008395,steroid hydroxylase activity,1
0,1,2,6,GO:0008408,3'-5' exonuclease activity,1
0,1,2,10,GO:0008519,ammonium transmembrane transporter activity,1
0,1,3,21,GO:0008528;GO:0001653,peptide receptor activity,1
