delta.rank,pval,level,nseqs,term,name,p.adj
0,0.215021662,4,84,GO:0005216;GO:0022838;GO:0015267;GO:0022803,channel activity,1
0,0.221329263,3,18,GO:0016860,intramolecular oxidoreductase activity,1
0,0.222847196,4,39,GO:0016836;GO:0016835,carbon-oxygen lyase activity,1
0,0.224255312,4,33,GO:0052689,carboxylic ester hydrolase activity,1
0,0.224412109,2,14,GO:0045296,cadherin binding,1
0,0.228347152,3,47,GO:0015035;GO:0015036,disulfide oxidoreductase activity,1
0,0.22995812,2,116,GO:0004857,enzyme inhibitor activity,1
0,0.230236757,2,41,GO:0051536;GO:0051540,iron-sulfur cluster binding,1
0,0.231485401,2,79,GO:0004866;GO:0030414;GO:0061135;GO:0061134,peptidase regulator activity,1
0,0.234260733,2,14,GO:0004364,glutathione transferase activity,1
0,0.244222627,2,18,GO:0004697,protein kinase C activity,1
0,0.244930092,4,15,GO:0005179,hormone activity,1
0,0.246350239,4,16,GO:0003887,DNA-directed DNA polymerase activity,1
0,0.251488268,2,20,GO:0004177,aminopeptidase activity,1
0,0.253487969,-1,102,GO:0004871,obsolete signal transducer activity,1
0,0.254847838,5,241,GO:0005525;GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882,nucleoside binding,1
0,0.260271705,4,19,GO:0005125,cytokine activity,1
0,0.264068797,2,262,GO:0005102,signaling receptor binding,1
0,0.264136073,2,69,GO:0016702;GO:0016701;GO:0051213,dioxygenase activity,1
0,0.268682868,4,450,GO:0016773;GO:0016301;GO:0004672,kinase activity,1
0,0.269748033,2,20,GO:0003725,double-stranded RNA binding,1
0,0.271592058,3,44,GO:0016298,lipase activity,1
0,0.296636314,4,21,GO:0031418,L-ascorbic acid binding,1
0,0.304360796,3,19,GO:0016922;GO:0035258,nuclear receptor binding,1
0,0.320210871,2,22,GO:1990837,sequence-specific double-stranded DNA binding,1
0,0.323445834,2,74,GO:0005201,extracellular matrix structural constituent,1
0,0.325591921,2,137,GO:0016874,ligase activity,1
0,0.328967486,2,21,GO:0003755;GO:0016859,cis-trans isomerase activity,1
0,0.335134416,3,113,GO:0009055,electron transfer activity,1
0,0.355611076,4,125,GO:0004930,G protein-coupled receptor activity,1
0,0.371337562,4,95,GO:0005096;GO:0008047;GO:0030695;GO:0060589,enzyme activator activity,1
0,0.37193576,4,110,GO:0005085,guanyl-nucleotide exchange factor activity,1
0,0.385597163,4,178,GO:0016779,nucleotidyltransferase activity,1
0,0.386096558,2,99,GO:0003712;GO:0003713,transcription coregulator activity,1
0,0.403808914,3,170,GO:0051020;GO:0031267;GO:0017016,GTPase binding,1
0,0.41785991,2,33,GO:0048029,monosaccharide binding,1
0,0.435249943,2,319,GO:0022857,transmembrane transporter activity,1
0,0.437254729,2,129,GO:0015077,monovalent inorganic cation transmembrane transporter activity,1
0,0.440243454,2,524,GO:0005509,calcium ion binding,1
0,0.442632551,3,93,GO:0019842,vitamin binding,1
0,0.443448781,3,38,GO:0015103,inorganic anion transmembrane transporter activity,1
0,0.444640198,2,194,GO:0050662,coenzyme binding,1
0,0.452652824,2,110,GO:0005516,calmodulin binding,1
0,0.453586914,2,275,GO:0004674,protein serine/threonine kinase activity,1
0,0.457375142,3,56,GO:0050660,flavin adenine dinucleotide binding,1
0,0.48333136,2,184,GO:0008324;GO:0022890,cation transmembrane transporter activity,1
0,0.503333088,2,37,GO:0035257;GO:0051427;GO:0061629,RNA polymerase II-specific DNA-binding transcription factor binding,1
0,0.506019569,2,53,GO:0015293,symporter activity,1
0,0.506063521,3,44,GO:0031406;GO:0043177,carboxylic acid binding,1
0,0.510987082,2,75,GO:0051082,unfolded protein binding,1
0,0.56188585,3,254,GO:0015075;GO:0015318,ion transmembrane transporter activity,1
0,0.570645685,2,778,GO:0003677,DNA binding,1
0,0.572602241,3,105,GO:0003924,GTPase activity,1
0,0.580659163,6,50,GO:0004190;GO:0070001,aspartic-type endopeptidase activity,1
0,0.587340466,3,51,GO:0050839,cell adhesion molecule binding,1
0,0.592981317,1,437,GO:0005215,transporter activity,1
0,0.594832746,2,136,GO:0003964;GO:0034061,DNA polymerase activity,1
0,0.601234638,4,75,GO:0015291,secondary active transmembrane transporter activity,1
0,0.602930029,3,122,GO:0008237,metallopeptidase activity,1
0,0.604118012,2,60,GO:0005506,iron ion binding,1
0,0.610141924,6,979,GO:0008270;GO:0046914,transition metal ion binding,1
0,0.615781822,2,145,GO:0019904,protein domain specific binding,1
0,0.622226043,2,52,GO:0140297,DNA-binding transcription factor binding,1
0,0.630214588,3,105,GO:0004713,protein tyrosine kinase activity,1
0,0.635266935,2,72,GO:0008509,anion transmembrane transporter activity,1
0,0.698575657,2,353,GO:0003700;GO:0140110,transcription regulator activity,1
0,0.722476532,5,87,GO:0008017;GO:0015631,tubulin binding,1
0,0.727569893,3,142,GO:0022804,active transmembrane transporter activity,1
0,0.762321835,4,84,GO:0035091,phosphatidylinositol binding,1
0,0.764941347,2,208,GO:0004842;GO:0019787,ubiquitin-like protein transferase activity,1
0,0.804772328,2,210,GO:0008289,lipid binding,1
0,0.81822571,5,173,GO:0016791;GO:0042578,phosphoric ester hydrolase activity,1
0,0.823174021,2,366,GO:0008233;GO:0070011,peptidase activity,1
0,0.836786803,2,314,GO:0004888;GO:0038023;GO:0060089,molecular transducer activity,1
0,0.852508344,2,109,GO:0008134,transcription factor binding,1
0,0.859198771,3,125,GO:0005543,phospholipid binding,1
0,0.867931951,2,139,GO:0044877,protein-containing complex binding,1
0,0.880180159,4,190,GO:0043565,sequence-specific DNA binding,1
0,0.910342792,5,262,GO:0004175,endopeptidase activity,1
0,1,2,7,GO:0000062;GO:1901567,fatty-acyl-CoA binding,1
0,1,2,11,GO:0000146,microfilament motor activity,1
0,1,3,11,GO:0000339;GO:0061980;GO:0070551;GO:0000340;GO:0035197,regulatory RNA binding,1
0,1,3,16,GO:0000976,transcription regulatory region sequence-specific DNA binding,1
0,1,3,11,GO:0000977;GO:0001012,RNA polymerase II regulatory region DNA binding,1
0,1,2,9,GO:0000978;GO:0000987,proximal promoter sequence-specific DNA binding,1
0,1,5,6,GO:0000993;GO:0001099;GO:0043175;GO:0001098;GO:0070063,RNA polymerase binding,1
0,1,4,7,GO:0001047,core promoter binding,1
0,1,4,7,GO:0001540,amyloid-beta binding,1
0,1,2,6,GO:0001641;GO:0001640;GO:0098988,group II metabotropic glutamate receptor activity,1
0,1,2,19,GO:0001664,G protein-coupled receptor binding,1
0,1,2,5,GO:0001730,2'-5'-oligoadenylate synthetase activity,1
0,1,3,12,GO:0002020,protease binding,1
0,1,3,15,GO:0002039,p53 binding,1
0,1,3,5,GO:0003684,damaged DNA binding,1
0,1,4,18,GO:0003697,single-stranded DNA binding,1
0,1,2,8,GO:0003707,steroid hormone receptor activity,1
0,1,2,20,GO:0003714,transcription corepressor activity,1
0,1,2,14,GO:0003727,single-stranded RNA binding,1
0,1,4,18,GO:0003730,mRNA 3'-UTR binding,1
0,1,2,63,GO:0003743,translation initiation factor activity,1
0,1,5,16,GO:0003746,translation elongation factor activity,1
0,1,5,5,GO:0003785,actin monomer binding,1
0,1,2,5,GO:0003810,protein-glutamine gamma-glutamyltransferase activity,1
0,1,-1,6,GO:0003840,obsolete gamma-glutamyltransferase activity,1
0,1,7,6,GO:0003841;GO:0042171;GO:0071617,1-acylglycerol-3-phosphate O-acyltransferase activity,1
0,1,2,10,GO:0003857,3-hydroxyacyl-CoA dehydrogenase activity,1
0,1,2,12,GO:0003899,DNA-directed 5'-3' RNA polymerase activity,1
0,1,3,11,GO:0003913,DNA photolyase activity,1
0,1,2,9,GO:0003950,NAD+ ADP-ribosyltransferase activity,1
0,1,2,7,GO:0003968,RNA-directed 5'-3' RNA polymerase activity,1
0,1,4,13,GO:0003988;GO:0016408,C-acyltransferase activity,1
0,1,2,15,GO:0003993,acid phosphatase activity,1
0,1,4,11,GO:0003995,acyl-CoA dehydrogenase activity,1
0,1,2,8,GO:0004003,ATP-dependent DNA helicase activity,1
0,1,5,10,GO:0004004;GO:0003724;GO:0008186,RNA-dependent ATPase activity,1
0,1,2,7,GO:0004029,aldehyde dehydrogenase (NAD) activity,1
0,1,2,7,GO:0004065;GO:0008484,sulfuric ester hydrolase activity,1
0,1,2,13,GO:0004089,carbonate dehydratase activity,1
0,1,2,12,GO:0004096,catalase activity,1
0,1,5,9,GO:0004114;GO:0004112,cyclic-nucleotide phosphodiesterase activity,1
0,1,6,14,GO:0004129;GO:0015002;GO:0016676;GO:0016675,cytochrome-c oxidase activity,1
0,1,2,6,GO:0004143,diacylglycerol kinase activity,1
0,1,4,7,GO:0004176,ATP-dependent peptidase activity,1
0,1,2,14,GO:0004181,metallocarboxypeptidase activity,1
0,1,5,8,GO:0004185;GO:0070008,serine-type exopeptidase activity,1
0,1,2,51,GO:0004197,cysteine-type endopeptidase activity,1
0,1,2,9,GO:0004198,calcium-dependent cysteine-type endopeptidase activity,1
0,1,-1,43,GO:0004221,obsolete ubiquitin thiolesterase activity,1
0,1,2,82,GO:0004222,metalloendopeptidase activity,1
0,1,3,19,GO:0004298;GO:0070003,threonine-type peptidase activity,1
0,1,2,6,GO:0004300,enoyl-CoA hydratase activity,1
0,1,5,5,GO:0004357,glutamate-cysteine ligase activity,1
0,1,3,5,GO:0004383,guanylate cyclase activity,1
0,1,7,25,GO:0004402;GO:0061733;GO:0034212,peptide N-acetyltransferase activity,1
0,1,5,10,GO:0004407;GO:0033558;GO:0019213;GO:0017136;GO:0034979;GO:0046969;GO:0032129,NAD-dependent histone deacetylase activity,1
0,1,2,5,GO:0004430,1-phosphatidylinositol 4-kinase activity,1
0,1,6,16,GO:0004435;GO:0004629,phospholipase C activity,1
0,1,5,9,GO:0004448,isocitrate dehydrogenase activity,1
0,1,2,6,GO:0004450,isocitrate dehydrogenase (NADP+) activity,1
0,1,3,5,GO:0004467;GO:0015645,fatty acid ligase activity,1
0,1,2,65,GO:0004497,monooxygenase activity,1
0,1,2,119,GO:0004518,nuclease activity,1
0,1,5,81,GO:0004519,endonuclease activity,1
0,1,2,10,GO:0004523,RNA-DNA hybrid ribonuclease activity,1
0,1,5,14,GO:0004527,exonuclease activity,1
0,1,3,36,GO:0004540,ribonuclease activity,1
0,1,3,15,GO:0004559;GO:0015923,alpha-mannosidase activity,1
0,1,4,12,GO:0004560;GO:0015928,alpha-L-fucosidase activity,1
0,1,2,7,GO:0004571;GO:0015924,mannosyl-oligosaccharide mannosidase activity,1
0,1,2,11,GO:0004579;GO:0004576,dolichyl-diphosphooligosaccharide-protein glycotransferase activity,1
0,1,5,5,GO:0004598;GO:0016842;GO:0004504,peptidylglycine monooxygenase activity,1
0,1,3,42,GO:0004601;GO:0016684,peroxidase activity,1
0,1,2,6,GO:0004602,glutathione peroxidase activity,1
0,1,2,5,GO:0004616,phosphogluconate dehydrogenase (decarboxylating) activity,1
0,1,5,7,GO:0004623,phospholipase A2 activity,1
0,1,4,5,GO:0004653,polypeptide N-acetylgalactosaminyltransferase activity,1
0,1,2,8,GO:0004675;GO:0005024,transmembrane receptor protein serine/threonine kinase activity,1
0,1,2,8,GO:0004683,calmodulin-dependent protein kinase activity,1
0,1,3,5,GO:0004694,eukaryotic translation initiation factor 2alpha kinase activity,1
0,1,4,11,GO:0004707,MAP kinase activity,1
0,1,5,18,GO:0004709,MAP kinase kinase kinase activity,1
0,1,2,65,GO:0004714;GO:0019199,transmembrane receptor protein kinase activity,1
0,1,5,18,GO:0004715,non-membrane spanning protein tyrosine kinase activity,1
0,1,2,106,GO:0004721,phosphoprotein phosphatase activity,1
0,1,3,24,GO:0004722,protein serine/threonine phosphatase activity,1
0,1,3,73,GO:0004725,protein tyrosine phosphatase activity,1
0,1,2,5,GO:0004726,non-membrane spanning protein tyrosine phosphatase activity,1
0,1,3,9,GO:0004784;GO:0016721,superoxide dismutase activity,1
0,1,2,12,GO:0004806,triglyceride lipase activity,1
0,1,2,5,GO:0004832,valine-tRNA ligase activity,1
0,1,5,29,GO:0004843;GO:0036459;GO:0019783;GO:0101005,ubiquitin-like protein-specific protease activity,1
0,1,4,33,GO:0004867,serine-type endopeptidase inhibitor activity,1
0,1,2,22,GO:0004869,cysteine-type endopeptidase inhibitor activity,1
0,1,2,5,GO:0004969,histamine receptor activity,1
0,1,2,19,GO:0005001;GO:0019198,transmembrane receptor protein tyrosine phosphatase activity,1
0,1,2,17,GO:0005007,fibroblast growth factor-activated receptor activity,1
0,1,2,11,GO:0005021,vascular endothelial growth factor-activated receptor activity,1
0,1,2,7,GO:0005041;GO:0030228,lipoprotein particle receptor activity,1
0,1,4,7,GO:0005048,signal sequence binding,1
0,1,2,16,GO:0005070;GO:0035591,signaling adaptor activity,1
0,1,2,10,GO:0005086,ARF guanyl-nucleotide exchange factor activity,1
0,1,5,103,GO:0005088;GO:0005089;GO:0017048,Rho GTPase binding,1
0,1,3,9,GO:0005095,GTPase inhibitor activity,1
0,1,3,7,GO:0005109,frizzled binding,1
0,1,4,15,GO:0005126,cytokine receptor binding,1
0,1,2,5,GO:0005154,epidermal growth factor receptor binding,1
0,1,2,13,GO:0005158,insulin receptor binding,1
0,1,2,5,GO:0005159,insulin-like growth factor receptor binding,1
0,1,3,6,GO:0005174,CD40 receptor binding,1
0,1,2,26,GO:0005178,integrin binding,1
0,1,3,8,GO:0005230,extracellular ligand-gated ion channel activity,1
0,1,4,6,GO:0005231;GO:0022824;GO:0022835,excitatory extracellular ligand-gated ion channel activity,1
0,1,4,5,GO:0005245,voltage-gated calcium channel activity,1
0,1,2,27,GO:0005254;GO:0005253;GO:0015108,chloride transmembrane transporter activity,1
0,1,2,19,GO:0005262,calcium channel activity,1
0,1,2,10,GO:0005272,sodium channel activity,1
0,1,2,7,GO:0005310,dicarboxylic acid transmembrane transporter activity,1
0,1,2,27,GO:0005319,lipid transporter activity,1
0,1,5,17,GO:0005328;GO:0005326,neurotransmitter transporter activity,1
0,1,5,11,GO:0005343,organic acid:sodium symporter activity,1
0,1,2,8,GO:0005375;GO:0046915,transition metal ion transmembrane transporter activity,1
0,1,5,9,GO:0005388,calcium-transporting ATPase activity,1
0,1,7,7,GO:0005432;GO:0015368,calcium:cation antiporter activity,1
0,1,2,7,GO:0005452,inorganic anion exchanger activity,1
0,1,3,5,GO:0005484,SNAP receptor activity,1
0,1,3,14,GO:0005518,collagen binding,1
0,1,2,7,GO:0005520,insulin-like growth factor binding,1
0,1,3,6,GO:0005528;GO:0005527,FK506 binding,1
0,1,4,6,GO:0005540,hyaluronic acid binding,1
0,1,2,17,GO:0005544,calcium-dependent phospholipid binding,1
0,1,2,9,GO:0005548,phospholipid transporter activity,1
0,1,3,12,GO:0008013,beta-catenin binding,1
0,1,5,74,GO:0008026;GO:0070035,ATP-dependent helicase activity,1
0,1,2,5,GO:0008028,monocarboxylic acid transmembrane transporter activity,1
0,1,4,6,GO:0008046,axon guidance receptor activity,1
0,1,3,8,GO:0008061,chitin binding,1
0,1,2,10,GO:0008066,glutamate receptor activity,1
0,1,4,47,GO:0008080;GO:0016407;GO:0016410,acetyltransferase activity,1
0,1,2,29,GO:0008081,phosphoric diester hydrolase activity,1
0,1,3,12,GO:0008093,cytoskeletal adaptor activity,1
0,1,3,7,GO:0008106;GO:0004033,aldo-keto reductase (NADP) activity,1
0,1,3,6,GO:0008113,peptide-methionine (S)-S-oxide reductase activity,1
0,1,4,97,GO:0008135;GO:0090079;GO:0045182,translation regulator activity,1
0,1,3,15,GO:0008138,protein tyrosine/serine/threonine phosphatase activity,1
0,1,3,6,GO:0008143;GO:0070717,poly(A) binding,1
0,1,2,8,GO:0008158,hedgehog receptor activity,1
0,1,2,7,GO:0008173,RNA methyltransferase activity,1
0,1,2,6,GO:0008187;GO:0008266,poly-pyrimidine tract binding,1
0,1,3,15,GO:0008188,neuropeptide receptor activity,1
0,1,4,10,GO:0008191,metalloendopeptidase inhibitor activity,1
0,1,4,42,GO:0008194,UDP-glycosyltransferase activity,1
0,1,2,7,GO:0008195,phosphatidate phosphatase activity,1
0,1,3,7,GO:0008199,ferric iron binding,1
0,1,3,88,GO:0008234,cysteine-type peptidase activity,1
0,1,6,25,GO:0008235,metalloexopeptidase activity,1
0,1,4,69,GO:0008236;GO:0017171;GO:0004252,serine-type peptidase activity,1
0,1,2,11,GO:0008307,structural constituent of muscle,1
0,1,3,5,GO:0008308,voltage-gated anion channel activity,1
0,1,3,9,GO:0008329;GO:0038187,signaling pattern recognition receptor activity,1
0,1,2,19,GO:0008374,O-acyltransferase activity,1
0,1,2,12,GO:0008375,acetylglucosaminyltransferase activity,1
0,1,2,14,GO:0008376,acetylgalactosaminyltransferase activity,1
0,1,2,12,GO:0008378,galactosyltransferase activity,1
0,1,2,6,GO:0008390;GO:0050649,testosterone 16-alpha-hydroxylase activity,1
0,1,3,10,GO:0008395,steroid hydroxylase activity,1
0,1,6,6,GO:0008408,3'-5' exonuclease activity,1
0,1,2,10,GO:0008430,selenium binding,1
0,1,2,10,GO:0008519,ammonium transmembrane transporter activity,1
0,1,2,21,GO:0008528;GO:0001653,peptide receptor activity,1
0,1,3,5,GO:0008536,Ran GTPase binding,1
0,1,2,8,GO:0008762,UDP-N-acetylmuramate dehydrogenase activity,1
0,1,2,6,GO:0008898;GO:0008172,S-methyltransferase activity,1
0,1,2,15,GO:0009881,photoreceptor activity,1
0,1,2,8,GO:0009975;GO:0016849,cyclase activity,1
0,1,-1,5,GO:0010843;GO:0003704;GO:0016566;GO:0016563,obsolete promoter binding,1
0,1,2,8,GO:0015020,glucuronosyltransferase activity,1
0,1,3,52,GO:0015078,proton transmembrane transporter activity,1
0,1,3,54,GO:0015081,sodium ion transmembrane transporter activity,1
0,1,2,35,GO:0015085,calcium ion transmembrane transporter activity,1
0,1,3,19,GO:0015144,carbohydrate transmembrane transporter activity,1
0,1,5,12,GO:0015145;GO:0051119,sugar transmembrane transporter activity,1
0,1,2,8,GO:0015149;GO:0005355,hexose transmembrane transporter activity,1
0,1,5,10,GO:0015171,amino acid transmembrane transporter activity,1
0,1,3,13,GO:0015238,drug transmembrane transporter activity,1
0,1,3,5,GO:0015248,sterol transporter activity,1
0,1,4,13,GO:0015276;GO:0022834,ligand-gated channel activity,1
0,1,4,31,GO:0015370;GO:0015294,solute:cation symporter activity,1
0,1,6,5,GO:0015377;GO:0015296,cation:chloride symporter activity,1
0,1,3,8,GO:0015450;GO:0008320;GO:0022884,protein transmembrane transporter activity,1
0,1,2,6,GO:0015485;GO:0043178,alcohol binding,1
0,1,2,9,GO:0015491;GO:0015298,cation:cation antiporter activity,1
0,1,4,7,GO:0015574;GO:0015154;GO:0015157,oligosaccharide transmembrane transporter activity,1
0,1,5,8,GO:0015926,glucosidase activity,1
0,1,3,6,GO:0015932;GO:1901505,nucleobase-containing compound transmembrane transporter activity,1
0,1,2,11,GO:0016165,linoleate 13S-lipoxygenase activity,1
0,1,1,67,GO:0016209,antioxidant activity,1
0,1,2,5,GO:0016262,protein N-acetylglucosaminyltransferase activity,1
0,1,2,6,GO:0016307,phosphatidylinositol phosphate kinase activity,1
0,1,2,7,GO:0016405,CoA-ligase activity,1
0,1,2,8,GO:0016409,palmitoyltransferase activity,1
0,1,4,9,GO:0016411,acylglycerol O-acyltransferase activity,1
0,1,2,6,GO:0016509,long-chain-3-hydroxyacyl-CoA dehydrogenase activity,1
0,1,2,10,GO:0016597,amino acid binding,1
0,1,4,6,GO:0016832,aldehyde-lyase activity,1
0,1,3,7,GO:0016840,carbon-nitrogen lyase activity,1
0,1,3,10,GO:0016854,racemase and epimerase activity,1
0,1,3,11,GO:0016866,intramolecular transferase activity,1
0,1,2,18,GO:0016881,acid-amino acid ligase activity,1
0,1,2,33,GO:0016891;GO:0004521;GO:0016893,endoribonuclease activity,1
0,1,4,6,GO:0017017;GO:0033549,MAP kinase tyrosine/serine/threonine phosphatase activity,1
0,1,4,12,GO:0017022,myosin binding,1
0,1,3,46,GO:0017124,SH3 domain binding,1
0,1,3,26,GO:0017137,Rab GTPase binding,1
0,1,2,10,GO:0019003,GDP binding,1
0,1,2,8,GO:0019200,carbohydrate kinase activity,1
0,1,2,16,GO:0019208,phosphatase regulator activity,1
0,1,4,7,GO:0019209,kinase activator activity,1
0,1,3,10,GO:0019212;GO:0004864;GO:0019888,phosphatase inhibitor activity,1
0,1,3,5,GO:0019825,oxygen binding,1
0,1,2,40,GO:0019829;GO:0042625;GO:0022853,ATPase coupled ion transmembrane transporter activity,1
0,1,3,26,GO:0019838,growth factor binding,1
0,1,4,8,GO:0019894,kinesin binding,1
0,1,2,14,GO:0019903;GO:0019902,phosphatase binding,1
0,1,2,7,GO:0019955,cytokine binding,1
0,1,3,13,GO:0030159,receptor signaling complex scaffold activity,1
0,1,4,5,GO:0030160;GO:0035255;GO:0097110,GKAP/Homer scaffold activity,1
0,1,3,21,GO:0030165,PDZ domain binding,1
0,1,3,43,GO:0030170;GO:0070279,pyridoxal phosphate binding,1
0,1,3,6,GO:0030247,polysaccharide binding,1
0,1,2,5,GO:0030276,clathrin binding,1
0,1,2,5,GO:0030295,protein kinase activator activity,1
0,1,2,5,GO:0030306,ADP-ribosylation factor binding,1
0,1,2,5,GO:0030371,translation repressor activity,1
0,1,4,5,GO:0030374,nuclear receptor transcription coactivator activity,1
0,1,2,10,GO:0030506,ankyrin binding,1
0,1,4,13,GO:0030544,Hsp70 protein binding,1
0,1,3,17,GO:0030594,neurotransmitter receptor activity,1
0,1,2,42,GO:0030674;GO:0060090,molecular adaptor activity,1
