name	term	lev	seq	value
"catalytic activity, acting on a protein"	GO:0140096	2	contig108875	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig109730	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig109899	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig110102	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig110117	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig110709	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig111366	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig111618	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig111956	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig112611	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig112656	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig112705	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig112741	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig112968	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig113708	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig114133	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig114213	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig115219	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig115307	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig115616	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig116871	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig116892	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig117643	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig118612	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig120105	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig127481	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig129533	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig131758	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig133292	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig138120	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig138416	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig139117	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig139581	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig143569	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig145409	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig145431	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig145455	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig145747	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig146511	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig146537	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig146829	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig146841	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig147000	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig147007	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig147026	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig147066	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig147088	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig147192	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig147253	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig147255	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig147887	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig147890	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig147916	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig147922	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig147999	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig148099	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig148132	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig148433	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig148479	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig148594	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig148622	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig148718	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig148853	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig148875	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig148914	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig148958	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig148964	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig149076	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig149087	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig149134	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig149250	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig149316	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig149463	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig149532	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig149558	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig149913	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig150046	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig150073	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig150127	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig150269	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig150330	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig150387	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig150414	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig150424	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig150475	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig150791	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig150828	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig150912	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig150950	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig151442	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig151568	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig151634	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig151732	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig151734	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig151763	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig151814	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig151879	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig152257	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig152269	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig152449	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig152676	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig153030	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig153070	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig153276	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig153400	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig155170	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig157078	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig157528	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig158503	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig158679	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig158999	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig159397	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig160328	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig160696	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig161155	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig164572	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig168042	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig169275	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig169657	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig169691	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig170162	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig170232	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig170349	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig170375	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig170439	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig171325	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig171441	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig171469	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig171506	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig171526	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig171638	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig172727	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig174621	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig176452	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig178965	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig179400	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig179884	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig180127	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig180201	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig180617	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig181434	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig184892	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig186269	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig186703	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig186841	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig188788	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig191430	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig193209	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig195890	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig196476	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig202482	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig202558	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig203086	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig203152	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig203957	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig204139	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig204331	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig204764	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig204858	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig204880	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig205002	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig205141	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig205198	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig205238	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig205335	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig205535	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig205661	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig207329	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig207373	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig207846	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig208491	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig209343	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig209497	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig210148	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig210424	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig210841	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig211142	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig211422	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig211594	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig212191	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig212795	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig213331	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig216911	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig218451	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig600070	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig205806_114568	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig22921_13639	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig179491_138956_205223	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig147143_150210_209120	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig80575_600049_205604	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig136052_204237	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig169305_25559_207989	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig108303_153229	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig113414_107098	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig20830_165198	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig179009_104779	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig108565_69610	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig82253_131725	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig57792_97999	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig178714_148644	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig4824_77183	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig159140_68527	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig171818_155529	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig4029_152334	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig74026_118651	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig147248_202399	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig151327_115774	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig130538_113536	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig182857_171433	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig148712_16847	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig112515_19749	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig117309_183823	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig13589_65111_147104_195603	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig70709_170181_19351	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig208234_111965	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig170178_111837_153393	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig147153_185124	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig82259_105183_181032_112751	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig149667_11188_148559_20490	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig170958_77189_2712_147679	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig108056_58352	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig204986_65743	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig110151_600232_208240_177858_3926	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig118174_75735_178939_210656	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig139279_169374_21379	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig154425_151693_106407	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig149551_151458	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig129892_182314_105087	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig16722_105562	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig23030_82703	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig180146_147773	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig73363_56674_39704	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig172249_107304_209565_86661_203560	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig147653_205450	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig74709_19182	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig13091_147790	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig104724_106426_218375_76241_14142	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig189881_190487_185006	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig184854_104195_212169_117183	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig177490_185790_187005_165736_105877	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig110441_212711	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig74713_174448	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig128253_195782_185208	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig107100_100361	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig107946_69479_110858	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig83267_93484	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig159584_70230_186342_600040	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig177142_191643_158331	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig74874_208523	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig56486_112983_104013_7610	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig189003_171092	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig177810_137851_97556_103929	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig68434_153609	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig151127_205457	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig58246_72479	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig75446_169832_130264_115558	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig97895_7668	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig14604_157044_173526_218216_109514_212740	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig171597_158340	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig80956_106331_14555_97402_212104	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig212819_107792	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig119392_202327	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig105417_55529	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig184749_118393	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig153936_205344	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig164009_66612	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig160402_178588_169464_82650	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig207328_212446	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig93686_212609	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig212693_179075_148874	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig209671_74845	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig118080_180323	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig112123_147737	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig129999_111248	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig96362_105148_204751_179203_112698	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig147672_149990	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig132005_204441_105580_82308	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig44450_204688_76385_190596	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig100021_110093_105915	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig108029_146401	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig180715_107065	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig148069_189459	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig178017_83370_178575	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig133415_178593	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig112397_175884_600191	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig156775_145304	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig151701_213390	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig21212_174325	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig104838_185995_209581	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig146393_18456	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig193894_64489	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig53555_98938_80516	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig76305_112283	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig148035_194027	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig150050_182788	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig79456_98214_18242_43458	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig119527_511	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig150827_129039_76866_157735	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig16687_106141	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig181848_203465	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig204872_205161	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig171129_96486_210342	1
"catalytic activity, acting on a protein"	GO:0140096	2	contig97279_92738_153547	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig107632_139787	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig93818_160585_147605	0
"catalytic activity, acting on a protein"	GO:0140096	2	contig213346_150826	0
"beta-catenin binding"	GO:0008013	3	contig14609	0
"beta-catenin binding"	GO:0008013	3	contig145441	1
"beta-catenin binding"	GO:0008013	3	contig160328	0
"beta-catenin binding"	GO:0008013	3	contig109555_218905	0
"beta-catenin binding"	GO:0008013	3	contig105417_55529	0
"lipase activity"	GO:0004620;GO:0016298	2	contig9228	0
"lipase activity"	GO:0004620;GO:0016298	2	contig72679	0
"lipase activity"	GO:0004620;GO:0016298	2	contig76295	1
"lipase activity"	GO:0004620;GO:0016298	2	contig147103	0
"lipase activity"	GO:0004620;GO:0016298	2	contig148553	0
"lipase activity"	GO:0004620;GO:0016298	2	contig150480	0
"lipase activity"	GO:0004620;GO:0016298	2	contig172456	1
"lipase activity"	GO:0004620;GO:0016298	2	contig180848	0
"lipase activity"	GO:0004620;GO:0016298	2	contig181712	0
