name	term	lev	seq	value
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig116088	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig116306	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig117108	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig118400	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig129647	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig129887	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig131795	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig133177	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig135263	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig137222	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig137753	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig138163	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig138285	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig138416	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig139286	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig140668	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig143840	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig145129	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig145391	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig145516	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig145535	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig145804	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig146029	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig146170	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig146829	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig146841	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig146967	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig147134	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig147192	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig147290	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig147619	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig147727	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig147786	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig147904	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig147978	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig147985	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig148008	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig148048	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig148082	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig148090	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig148104	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig148422	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig148561	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig148776	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig149513	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig149896	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig149915	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig150073	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig150866	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig150946	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig150969	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig150993	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig151165	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig151253	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig151477	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig151568	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig151933	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig152240	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig152310	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig152887	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig153142	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig153355	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig153469	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig154133	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig154988	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig155746	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig157227	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig157255	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig157618	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig157697	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig158390	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig159782	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig160898	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig163718	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig169117	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig169412	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig169643	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig169718	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig169903	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig170159	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig170415	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig170688	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig170863	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig170887	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig171112	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig171298	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig171770	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig171806	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig172137	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig173095	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig174690	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig176026	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig176114	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig176632	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig176712	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig176724	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig176902	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig177412	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig177728	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig178474	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig178725	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig178779	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig178806	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig179439	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig180078	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig180389	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig180588	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig182829	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig182932	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig183235	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig184647	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig185704	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig186444	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig189002	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig189884	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig192206	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig192652	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig193297	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig194098	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig194761	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig195213	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig195940	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig202417	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig202567	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig203123	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig203391	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig203401	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig203530	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig203542	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig203884	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig203937	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig204301	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig204509	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig204868	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig205198	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig205787	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig206020	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig207997	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig208389	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig209053	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig209167	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig209568	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig210006	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig211142	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig211422	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig211594	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig211789	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig211926	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig212453	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig212789	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig213146	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig213379	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig213492	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig213788	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig213806	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig213929	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig214985	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig215734	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig217127	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig217639	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig218411	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig218800	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig600127	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig179491_138956_205223	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig115568_155541	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig80575_600049_205604	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig192483_150830_99068	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig74841_140103_111770_104600_205706	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig72140_169917	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig204608_118596	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig98321_145177_203088	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig98003_119563	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig158914_179997	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig71661_212471	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig151045_118840_151465	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig108254_113304_150793	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig80211_145487	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig151327_115774	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig170222_140059_115461	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig205347_218409	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig203863_210427_151893_150926	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig212787_213088	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig97241_97243	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig47108_120133_216619_111769	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig118174_75735_178939_210656	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig192028_203060_209155	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig137462_70693	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig147479_118982	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig72718_171050	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig154425_151693_106407	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig130463_206849_121171	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig191792_110812_157050	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig16722_105562	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig146570_76786	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig59829_169401_176858_131274	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig140101_198139_25397_17843_172052	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig105369_111823	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig72463_20667_204963	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig131743_170746	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig107100_100361	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig13661_22688	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig204658_214800	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig74874_208523	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig111727_127100	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig100110_36597	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig71403_175738	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig119456_214687	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig75970_157393_97675_195637_177267	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig152233_77432_151761_112481_115659_150310_179328_80859_178375	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig216565_212499	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig47404_177640_159949	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig109576_131121	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig185988_153892_93959	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig70928_180462	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig151651_13490_8769_157582	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig103289_182864	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig71243_119113_106186	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig117362_173235	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig158617_164066	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig151372_93739	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig129999_111248	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig20560_75497_77159_157449_153078_2686_1982_70929_195032_146807_138143	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig175750_156905	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig80610_152854	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig189759_82779_78955_178081	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig106097_147826	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig204391_146508_4714	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig172223_83015	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig600037_210809	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig180931_71976_169369_69037	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig185597_187466	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig193067_68207	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig145273_159563	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig180331_213910	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig137392_59243	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig153540_106871	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig80908_115576	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig208887_160928_119892	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig145337	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig152588	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig171762	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig171381_177618_182803	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig21428_114944	1
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig2238	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig12306	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig16083	0
"localization"	GO:0006810;GO:0051234;GO:0051179	3	contig48196	0
