"delta.rank" "pval" "level" "nseqs" "term" "name" "p.adj"
-22 0.937191495912523 2 10 "GO:0004047;GO:0046997" "aminomethyltransferase activity" 0.955675154899921
-22 0.943846968539945 5 8 "GO:0004065;GO:0003943" "arylsulfatase activity" 0.955675154899921
-22 0.955675154899921 2 5 "GO:0004089" "carbonate dehydratase activity" 0.955675154899921
-22 0.928364336425458 3 13 "GO:0004096" "catalase activity" 0.955675154899921
-22 0.937191495912523 2 10 "GO:0004114;GO:0004112" "cyclic-nucleotide phosphodiesterase activity" 0.955675154899921
-22 0.940425738203335 5 9 "GO:0004129;GO:0015002;GO:0016676;GO:0016675" "cytochrome-c oxidase activity" 0.955675154899921
-22 0.951410268808715 2 6 "GO:0004143" "diacylglycerol kinase activity" 0.955675154899921
112 0.0447330667132482 5 240 "GO:0004175" "endopeptidase activity" 0.189833602438574
-22 0.955675154899921 6 5 "GO:0004176" "ATP-dependent peptidase activity" 0.955675154899921
-415 0.0310654806442094 6 20 "GO:0004177" "aminopeptidase activity" 0.140072033261837
-22 0.908943302511602 2 21 "GO:0004180" "carboxypeptidase activity" 0.955675154899921
-22 0.940425738203335 2 9 "GO:0004181" "metallocarboxypeptidase activity" 0.955675154899921
-22 0.947491722150136 6 7 "GO:0004185;GO:0070008" "serine-type exopeptidase activity" 0.955675154899921
242 0.00746482374708645 6 91 "GO:0004190;GO:0070001" "aspartic-type endopeptidase activity" 0.0483299486189571
-22 0.879216519474625 6 37 "GO:0004197" "cysteine-type endopeptidase activity" 0.955675154899921
-22 0.937191495912523 2 10 "GO:0004198" "calcium-dependent cysteine-type endopeptidase activity" 0.955675154899921
175 0.198606652716835 -1 40 "GO:0004221" "obsolete ubiquitin thiolesterase activity" 0.630794714603784
308 0.0134818049612209 6 48 "GO:0004222" "metalloendopeptidase activity" 0.0756479056157395
-160 0.160244288531667 2 57 "GO:0004252;GO:0008236;GO:0017171" "serine-type peptidase activity" 0.539489104723279
-22 0.925656029249356 5 14 "GO:0004298;GO:0070003" "threonine-type peptidase activity" 0.955675154899921
-22 0.951410268808715 4 6 "GO:0004303;GO:0033764" "steroid dehydrogenase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor" 0.955675154899921
-1335 0.000146742027712259 4 6 "GO:0004364" "glutathione transferase activity" 0.0028858508464585
-22 0.749429331947697 4 162 "GO:0004386" "helicase activity" 0.955675154899921
-22 0.951410268808715 3 6 "GO:0004407;GO:0033558;GO:0019213;GO:0017136;GO:0034979;GO:0046969;GO:0032129" "deacetylase activity" 0.955675154899921
-22 0.940425738203335 2 9 "GO:0004435;GO:0004629" "phospholipase C activity" 0.955675154899921
-899 0.00174718272590935 5 9 "GO:0004467;GO:0015645;GO:0016405" "CoA-ligase activity" 0.016084660830753
-550 1.86981734754961e-05 3 45 "GO:0004497" "monooxygenase activity" 0.000590161100320346
-22 0.955675154899921 2 5 "GO:0004499" "N,N-dimethylaniline monooxygenase activity" 0.955675154899921
-22 0.937191495912523 4 10 "GO:0004500;GO:0016715" "oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, reduced ascorbate as one donor, and incorporation of one atom of oxygen" 0.955675154899921
209 0.00049929951965594 4 209 "GO:0004518" "nuclease activity" 0.00681476371422296
296 2.59536884884074e-05 5 151 "GO:0004519" "endonuclease activity" 0.000770977216861514
-22 0.951410268808715 2 6 "GO:0004520;GO:0004536" "deoxyribonuclease activity" 0.955675154899921
325 0.0704661713702233 4 23 "GO:0004523" "RNA-DNA hybrid ribonuclease activity" 0.280200130251675
-22 0.955675154899921 3 5 "GO:0004526;GO:0004549" "ribonuclease P activity" 0.955675154899921
-22 0.908943302511602 5 21 "GO:0004527" "exonuclease activity" 0.955675154899921
486 0.000112445493001134 3 47 "GO:0004540" "ribonuclease activity" 0.00246891191154664
-151 0.171722998196458 2 61 "GO:0004553;GO:0016798" "hydrolase activity, acting on glycosyl bonds" 0.56383094908017
-22 0.923043719390002 4 15 "GO:0004559;GO:0015923" "alpha-mannosidase activity" 0.955675154899921
-22 0.934116699005697 4 11 "GO:0004560;GO:0015928" "alpha-L-fucosidase activity" 0.955675154899921
-22 0.943846968539945 2 8 "GO:0004571;GO:0015924" "mannosyl-oligosaccharide mannosidase activity" 0.955675154899921
-22 0.951410268808715 5 6 "GO:0004579;GO:0004576" "oligosaccharyl transferase activity" 0.955675154899921
-22 0.898696577380486 3 26 "GO:0004601;GO:0016684" "oxidoreductase activity, acting on peroxide as acceptor" 0.955675154899921
-22 0.887643958232355 2 32 "GO:0004620;GO:0016298" "lipase activity" 0.955675154899921
-22 0.955675154899921 2 5 "GO:0004622" "lysophospholipase activity" 0.955675154899921
-22 0.943846968539945 3 8 "GO:0004623" "phospholipase A2 activity" 0.955675154899921
-1005 0.000964023692410137 4 8 "GO:0004653" "polypeptide N-acetylgalactosaminyltransferase activity" 0.0108184881037138
-63 0.312728467340657 3 193 "GO:0004674" "protein serine/threonine kinase activity" 0.912877895994403
-899 0.00173570148204125 2 9 "GO:0004683" "calmodulin-dependent protein kinase activity" 0.016084660830753
-22 0.940425738203335 3 9 "GO:0004693;GO:0097472" "cyclin-dependent protein kinase activity" 0.955675154899921
-22 0.947491722150136 2 7 "GO:0004697" "protein kinase C activity" 0.955675154899921
-22 0.955675154899921 2 5 "GO:0004707" "MAP kinase activity" 0.955675154899921
-22 0.955675154899921 2 5 "GO:0004709" "MAP kinase kinase kinase activity" 0.955675154899921
-1006 0.000956992054624552 3 8 "GO:0004712" "protein serine/threonine/tyrosine kinase activity" 0.0108184881037138
91 0.37535404440779 3 71 "GO:0004713" "protein tyrosine kinase activity" 0.955675154899921
474 0.00187974954810747 2 32 "GO:0004714;GO:0019199" "transmembrane receptor protein kinase activity" 0.0163667848585219
-22 0.923043719390002 2 15 "GO:0004715" "non-membrane spanning protein tyrosine kinase activity" 0.955675154899921
237 0.0319134550186331 3 61 "GO:0004721" "phosphoprotein phosphatase activity" 0.142622077738139
-22 0.923043719390002 2 15 "GO:0004722" "protein serine/threonine phosphatase activity" 0.955675154899921
372 0.00631917279376171 5 40 "GO:0004725" "protein tyrosine phosphatase activity" 0.04144392546558
-1334 0.000147868369535265 3 6 "GO:0004745" "retinol dehydrogenase activity" 0.0028858508464585
-22 0.955675154899921 4 5 "GO:0004748;GO:0061731;GO:0016728" "oxidoreductase activity, acting on CH or CH2 groups, disulfide as acceptor" 0.955675154899921
-22 0.955675154899921 6 5 "GO:0004758;GO:0016454" "C-palmitoyltransferase activity" 0.955675154899921
-22 0.940425738203335 2 9 "GO:0004806" "triglyceride lipase activity" 0.955675154899921
-22 0.871351013738685 3 42 "GO:0004812;GO:0016875" "ligase activity, forming carbon-oxygen bonds" 0.955675154899921
-22 0.947491722150136 3 7 "GO:0004835" "tubulin-tyrosine ligase activity" 0.955675154899921
29 0.676638198493253 2 159 "GO:0004842;GO:0019787" "ubiquitin-like protein transferase activity" 0.955675154899921
-22 0.913385358998936 4 19 "GO:0004843;GO:0036459;GO:0019783;GO:0101005" "ubiquitin-like protein-specific protease activity" 0.955675154899921
-22 0.829590745152987 3 74 "GO:0004857" "enzyme inhibitor activity" 0.955675154899921
-22 0.861102755294668 2 49 "GO:0004866;GO:0030414;GO:0061135;GO:0061134" "peptidase regulator activity" 0.955675154899921
-22 0.925656029249356 3 14 "GO:0004867" "serine-type endopeptidase inhibitor activity" 0.955675154899921
-22 0.911136248292972 6 20 "GO:0004869" "cysteine-type endopeptidase inhibitor activity" 0.955675154899921
-20 0.85849091200644 -1 57 "GO:0004871" "obsolete signal transducer activity" 0.955675154899921
-22 0.854234740469556 2 54 "GO:0004930" "G protein-coupled receptor activity" 0.955675154899921
960 0.00162531498048792 6 8 "GO:0005001;GO:0019198" "transmembrane receptor protein tyrosine phosphatase activity" 0.0157843089451231
-22 0.947491722150136 3 7 "GO:0005007" "fibroblast growth factor-activated receptor activity" 0.955675154899921
1554 5.46354158597956e-05 3 5 "GO:0005021" "vascular endothelial growth factor-activated receptor activity" 0.00131385166710461
-22 0.943846968539945 3 8 "GO:0005041;GO:0030228" "low-density lipoprotein particle receptor activity" 0.955675154899921
-22 0.940425738203335 2 9 "GO:0005048" "signal sequence binding" 0.955675154899921
-22 0.943846968539945 4 8 "GO:0005070" "SH3/SH2 adaptor activity" 0.955675154899921
-22 0.943846968539945 2 8 "GO:0005080" "protein kinase C binding" 0.955675154899921
150 0.0948739026391992 4 92 "GO:0005085" "guanyl-nucleotide exchange factor activity" 0.362964551763603
-22 0.913385358998936 2 19 "GO:0005086" "ARF guanyl-nucleotide exchange factor activity" 0.955675154899921
98 0.354386606435323 2 66 "GO:0005089;GO:0005088;GO:0017048" "Rho GTPase binding" 0.955675154899921
-258 0.0144241154935807 2 67 "GO:0005096;GO:0008047;GO:0030695;GO:0060589" "enzyme activator activity" 0.0774912587687048
122 0.0693615242277495 3 167 "GO:0005102" "signaling receptor binding" 0.280200130251675
-22 0.937191495912523 2 10 "GO:0005109" "frizzled binding" 0.955675154899921
-22 0.937191495912523 4 10 "GO:0005112" "Notch binding" 0.955675154899921
586 0.0142052630771005 2 13 "GO:0005125" "cytokine activity" 0.0771361059562984
859 0.00275836464664143 2 9 "GO:0005126" "cytokine receptor binding" 0.0222513947509865
-22 0.943846968539945 2 8 "GO:0005158" "insulin receptor binding" 0.955675154899921
588 0.0138281256602248 2 13 "GO:0005178" "integrin binding" 0.0767384995430058
-1151 0.000408482467680442 2 7 "GO:0005179" "hormone activity" 0.00660207187688095
-67 0.304246479759559 1 174 "GO:0005198" "structural molecule activity" 0.898505685839633
-436 0.0274274063529385 2 19 "GO:0005200" "structural constituent of cytoskeleton" 0.127071928515908
-22 0.872884274854172 2 41 "GO:0005201" "extracellular matrix structural constituent" 0.955675154899921
-100 0.245092326066673 2 101 "GO:0005216;GO:0022838;GO:0015267;GO:0022803" "channel activity" 0.752670777953761
-22 0.943846968539945 2 8 "GO:0005220;GO:0015278;GO:0005217;GO:0099604" "intracellular ligand-gated ion channel activity" 0.955675154899921
-22 0.940425738203335 2 9 "GO:0005230;GO:0005231" "extracellular ligand-gated ion channel activity" 0.955675154899921
-22 0.887643958232355 3 32 "GO:0005244;GO:0022832" "voltage-gated ion channel activity" 0.955675154899921
-22 0.951410268808715 3 6 "GO:0005245" "voltage-gated calcium channel activity" 0.955675154899921
-22 0.943846968539945 4 8 "GO:0005247;GO:0008308" "voltage-gated anion channel activity" 0.955675154899921
-22 0.931179973322381 4 12 "GO:0005249" "voltage-gated potassium channel activity" 0.955675154899921
-201 0.122825719217792 4 44 "GO:0005254;GO:0005253;GO:0015108;GO:0015103" "inorganic anion transmembrane transporter activity" 0.436809776091443
-22 0.855581422290547 4 53 "GO:0005261" "cation channel activity" 0.955675154899921
273 0.0998475521703059 2 27 "GO:0005262;GO:0015085" "calcium ion transmembrane transporter activity" 0.379120404857177
-22 0.955675154899921 5 5 "GO:0005272" "sodium channel activity" 0.955675154899921
-22 0.947491722150136 3 7 "GO:0005310" "dicarboxylic acid transmembrane transporter activity" 0.955675154899921
-22 0.902663971718965 2 24 "GO:0005319" "lipid transporter activity" 0.955675154899921
1553 1.18347451042167e-08 2 10 "GO:0005328;GO:0005326" "neurotransmitter transporter activity" 9.96091046271572e-07
963 0.00156026090688425 2 8 "GO:0005343" "organic acid:sodium symporter activity" 0.0154496423132656
-22 0.858314386451747 2 51 "GO:0005506" "iron ion binding" 0.955675154899921
-313 0.0590758656435304 6 27 "GO:0005507" "copper ion binding" 0.24240989566271
-87 0.0541989222271834 5 372 "GO:0005509" "calcium ion binding" 0.224347997743669
-361 0.000472113910962645 3 70 "GO:0005516" "calmodulin binding" 0.00669172833406309
-22 0.937191495912523 2 10 "GO:0005518" "collagen binding" 0.955675154899921
-22 0.955675154899921 4 5 "GO:0005520" "insulin-like growth factor binding" 0.955675154899921
176 0.00984234192257527 5 162 "GO:0005525;GO:0032550;GO:0032561;GO:0001883;GO:0032549;GO:0019001;GO:0001882" "nucleoside binding" 0.0584750902458884
-1145 0.000434325454395156 2 7 "GO:0005528;GO:0005527" "FK506 binding" 0.00660207187688095
-22 0.951410268808715 3 6 "GO:0005542" "folic acid binding" 0.955675154899921
-22 0.831886406122323 3 72 "GO:0005543" "phospholipid binding" 0.955675154899921
-22 0.955675154899921 2 5 "GO:0005544" "calcium-dependent phospholipid binding" 0.955675154899921
-22 0.951410268808715 2 6 "GO:0005546" "phosphatidylinositol-4,5-bisphosphate binding" 0.955675154899921
-22 0.947491722150136 3 7 "GO:0005547" "phosphatidylinositol-3,4,5-trisphosphate binding" 0.955675154899921
-22 0.931179973322381 2 12 "GO:0005548" "phospholipid transporter activity" 0.955675154899921
-22 0.934116699005697 3 11 "GO:0008013" "beta-catenin binding" 0.955675154899921
243 0.122640372074134 5 30 "GO:0008017" "microtubule binding" 0.436809776091443
457 0.00230385028590043 3 33 "GO:0008022" "protein C-terminus binding" 0.0197193965149105
-22 0.806201553299484 2 96 "GO:0008026;GO:0070035" "ATP-dependent helicase activity" 0.955675154899921
-22 0.955675154899921 4 5 "GO:0008028" "monocarboxylic acid transmembrane transporter activity" 0.955675154899921
-22 0.955675154899921 2 5 "GO:0008066" "glutamate receptor activity" 0.955675154899921
-22 0.879216519474625 2 37 "GO:0008080;GO:0016407;GO:0016410" "acetyltransferase activity" 0.955675154899921
-22 0.900660178406797 5 25 "GO:0008081" "phosphoric diester hydrolase activity" 0.955675154899921
471 0.0286960995134672 2 16 "GO:0008083" "growth factor activity" 0.131741184130008
-61 0.316885898354482 3 205 "GO:0008092" "cytoskeletal protein binding" 0.919697578557548
-22 0.889408032273334 2 31 "GO:0008094" "DNA-dependent ATPase activity" 0.955675154899921
-22 0.947491722150136 4 7 "GO:0008106;GO:0004033" "alcohol dehydrogenase (NADP+) activity" 0.955675154899921
-22 0.955675154899921 2 5 "GO:0008113" "peptide-methionine (S)-S-oxide reductase activity" 0.955675154899921
299 0.00289891679148426 3 74 "GO:0008134" "transcription factor binding" 0.0227780644397551
-22 0.838978099759816 4 66 "GO:0008135;GO:0090079;GO:0045182" "translation regulator activity" 0.955675154899921
-22 0.928364336425458 4 13 "GO:0008137;GO:0050136;GO:0003954" "NADH dehydrogenase activity" 0.955675154899921
853 0.00296459905974976 2 9 "GO:0008138" "protein tyrosine/serine/threonine phosphatase activity" 0.0227780644397551
-22 0.951410268808715 5 6 "GO:0008139" "nuclear localization sequence binding" 0.955675154899921
-22 0.951410268808715 2 6 "GO:0008158" "hedgehog receptor activity" 0.955675154899921
-89 0.264163677527889 4 117 "GO:0008168;GO:0016741" "transferase activity, transferring one-carbon groups" 0.803630464768578
-22 0.947491722150136 2 7 "GO:0008171" "O-methyltransferase activity" 0.955675154899921
-894 0.00185127012506799 5 9 "GO:0008172" "S-methyltransferase activity" 0.0163667848585219
-22 0.928364336425458 2 13 "GO:0008173" "RNA methyltransferase activity" 0.955675154899921
-22 0.951410268808715 3 6 "GO:0008191" "metalloendopeptidase inhibitor activity" 0.955675154899921
-214 0.112189745485705 3 41 "GO:0008194" "UDP-glycosyltransferase activity" 0.41354614211884
-22 0.951410268808715 2 6 "GO:0008199" "ferric iron binding" 0.955675154899921
-381 0.0379317829189257 2 22 "GO:0008201;GO:0005539" "glycosaminoglycan binding" 0.165720689628238
-22 0.947491722150136 3 7 "GO:0008227" "G protein-coupled amine receptor activity" 0.955675154899921
84 0.401633183079474 2 75 "GO:0008234" "cysteine-type peptidase activity" 0.955675154899921
-380 0.038765136188611 6 22 "GO:0008235" "metalloexopeptidase activity" 0.165901642163123
63 0.48141876145783 5 94 "GO:0008237" "metallopeptidase activity" 0.955675154899921
-189 0.132002240477827 5 47 "GO:0008238" "exopeptidase activity" 0.462924523897935
-22 0.955675154899921 6 5 "GO:0008252" "nucleotidase activity" 0.955675154899921
47 0.100680592795315 4 963 "GO:0008270;GO:0046914" "transition metal ion binding" 0.379430592251001
-22 0.876009045395586 2 39 "GO:0008276;GO:0008170;GO:0018024;GO:0016279;GO:0042054;GO:0016278" "N-methyltransferase activity" 0.955675154899921
41 0.59101876963404 2 127 "GO:0008289" "lipid binding" 0.955675154899921
-22 0.955675154899921 2 5 "GO:0008301" "DNA binding, bending" 0.955675154899921
-22 0.943846968539945 2 8 "GO:0008307" "structural constituent of muscle" 0.955675154899921
1105 0.000687574883349091 3 7 "GO:0008329;GO:0038187" "pattern recognition receptor activity" 0.00836775319859336
-22 0.925656029249356 2 14 "GO:0008374" "O-acyltransferase activity" 0.955675154899921
-22 0.934116699005697 2 11 "GO:0008375" "acetylglucosaminyltransferase activity" 0.955675154899921
-514 0.0170984134235051 5 16 "GO:0008376" "acetylgalactosaminyltransferase activity" 0.0877023692175952
-1604 3.11024464990552e-05 2 5 "GO:0008395" "steroid hydroxylase activity" 0.000863178577348808
-22 0.934116699005697 2 11 "GO:0008408" "3'-5' exonuclease activity" 0.955675154899921
-22 0.951410268808715 5 6 "GO:0008417" "fucosyltransferase activity" 0.955675154899921
-22 0.955675154899921 2 5 "GO:0008480" "sarcosine dehydrogenase activity" 0.955675154899921
-381 0.0382309412823432 2 22 "GO:0008483" "transaminase activity" 0.165720689628238
-22 0.934116699005697 4 11 "GO:0008484" "sulfuric ester hydrolase activity" 0.955675154899921
-21 0.829304250105008 2 76 "GO:0008509" "anion transmembrane transporter activity" 0.955675154899921
1109 0.000658400047362356 4 7 "GO:0008519" "ammonium transmembrane transporter activity" 0.00831230059794974
-22 0.951410268808715 4 6 "GO:0008528;GO:0001653" "peptide receptor activity" 0.955675154899921
-22 0.955675154899921 7 5 "GO:0008536" "Ran GTPase binding" 0.955675154899921
-22 0.889408032273334 2 31 "GO:0008565" "protein transporter activity" 0.955675154899921
-22 0.947491722150136 5 7 "GO:0008603" "cAMP-dependent protein kinase regulator activity" 0.955675154899921
-157 0.164784974656219 2 58 "GO:0008757" "S-adenosylmethionine-dependent methyltransferase activity" 0.551102067558878
-22 0.943846968539945 2 8 "GO:0008762" "UDP-N-acetylmuramate dehydrogenase activity" 0.955675154899921
-22 0.951410268808715 2 6 "GO:0008898" "S-adenosylmethionine-homocysteine S-methyltransferase activity" 0.955675154899921
-475 4.04168180342585e-06 3 70 "GO:0009055" "electron transfer activity" 0.000157003793133081
-22 0.943846968539945 3 8 "GO:0009881" "photoreceptor activity" 0.955675154899921
-22 0.947491722150136 2 7 "GO:0009975" "cyclase activity" 0.955675154899921
-1332 0.00015187499966306 2 6 "GO:0009982" "pseudouridine synthase activity" 0.0028858508464585
-22 0.940425738203335 4 9 "GO:0010181" "FMN binding" 0.955675154899921
-22 0.947491722150136 2 7 "GO:0015020" "glucuronosyltransferase activity" 0.955675154899921
-22 0.889408032273334 2 31 "GO:0015035;GO:0015036" "disulfide oxidoreductase activity" 0.955675154899921
296 0.00302204023260117 3 75 "GO:0015077" "monovalent inorganic cation transmembrane transporter activity" 0.0227780644397551
-22 0.889408032273334 2 31 "GO:0015078" "proton transmembrane transporter activity" 0.955675154899921
-22 0.913385358998936 6 19 "GO:0015079;GO:0005267" "potassium ion transmembrane transporter activity" 0.955675154899921
769 1.02113451536035e-06 2 30 "GO:0015081" "sodium ion transmembrane transporter activity" 5.15316717059772e-05
766 0.00489801984611362 2 10 "GO:0015171" "amino acid transmembrane transporter activity" 0.0338835619491422
-22 0.943846968539945 2 8 "GO:0015238" "drug transmembrane transporter activity" 0.955675154899921
-22 0.915695129724109 6 18 "GO:0015276;GO:0099094;GO:0022834" "ligand-gated channel activity" 0.955675154899921
403 0.000477034099061923 3 56 "GO:0015291" "secondary active transmembrane transporter activity" 0.00669172833406309
429 0.00323300440560989 2 35 "GO:0015293" "symporter activity" 0.024009812129897
475 0.0274087674925178 4 16 "GO:0015297" "antiporter activity" 0.127071928515908
87 0.135466732121064 2 221 "GO:0015318;GO:0015075" "ion transmembrane transporter activity" 0.471797929111292
729 0.000106098324864671 2 21 "GO:0015370;GO:0015294" "solute:cation symporter activity" 0.00243543882075722
-22 0.955675154899921 2 5 "GO:0015485" "cholesterol binding" 0.955675154899921
1113 0.000629363633909303 2 7 "GO:0015491;GO:0015298" "solute:cation antiporter activity" 0.00814945218267174
172 0.201228052801142 2 41 "GO:0015631" "tubulin binding" 0.635126041653604
-22 0.925656029249356 2 14 "GO:0015662" "ATPase activity, coupled to transmembrane movement of ions, phosphorylative mechanism" 0.955675154899921
-22 0.934116699005697 5 11 "GO:0015926" "glucosidase activity" 0.955675154899921
-22 0.928364336425458 5 13 "GO:0016165;GO:0047677;GO:0047987" "hydroperoxide dehydratase activity" 0.955675154899921
-22 0.880853351050027 1 36 "GO:0016209" "antioxidant activity" 0.955675154899921
-22 0.943846968539945 3 8 "GO:0016229" "steroid dehydrogenase activity" 0.955675154899921
-22 0.637923726637111 4 356 "GO:0016301;GO:0016773;GO:0004672" "kinase activity" 0.955675154899921
-22 0.925656029249356 2 14 "GO:0016404" "15-hydroxyprostaglandin dehydrogenase (NAD+) activity" 0.955675154899921
-22 0.955675154899921 6 5 "GO:0016406" "carnitine O-acyltransferase activity" 0.955675154899921
-626 0.00881183537769877 2 13 "GO:0016408" "C-acyltransferase activity" 0.0536141791052757
-22 0.943846968539945 5 8 "GO:0016409" "palmitoyltransferase activity" 0.955675154899921
-22 0.955675154899921 3 5 "GO:0016411" "acylglycerol O-acyltransferase activity" 0.955675154899921
-246 1.00722803566163e-09 2 473 "GO:0016491" "oxidoreductase activity" 1.69550052669708e-07
-22 0.947491722150136 2 7 "GO:0016594;GO:0042165" "glycine binding" 0.955675154899921
-22 0.951410268808715 5 6 "GO:0016595" "glutamate binding" 0.955675154899921
-22 0.913385358998936 2 19 "GO:0016597" "amino acid binding" 0.955675154899921
-200 0.0291118499183714 2 89 "GO:0016616;GO:0016614" "oxidoreductase activity, acting on CH-OH group of donors" 0.132445803682681
-584 0.0112019141062845 4 14 "GO:0016620" "oxidoreductase activity, acting on the aldehyde or oxo group of donors, NAD or NADP as acceptor" 0.064013780964816
-22 0.955675154899921 4 5 "GO:0016624" "oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor" 0.955675154899921
-209 0.115480801241774 3 42 "GO:0016627" "oxidoreductase activity, acting on the CH-CH group of donors" 0.419552551274071
-22 0.923043719390002 2 15 "GO:0016628" "oxidoreductase activity, acting on the CH-CH group of donors, NAD or NADP as acceptor" 0.955675154899921
-22 0.947491722150136 4 7 "GO:0016634" "oxidoreductase activity, acting on the CH-CH group of donors, oxygen as acceptor" 0.955675154899921
-22 0.955675154899921 2 5 "GO:0016635" "oxidoreductase activity, acting on the CH-CH group of donors, quinone or related compound as acceptor" 0.955675154899921
-513 0.0171931377278058 3 16 "GO:0016638" "oxidoreductase activity, acting on the CH-NH2 group of donors" 0.0877023692175952
